Particle 1 Position,Particle 2 Position,Eigenvector Squared
4.040404040404040328e-13,7.676767676767676572e-13,1.477874223903020696e-04
4.040404040404040328e-13,7.777777777777777846e-13,1.564274207073602777e-04
4.040404040404040328e-13,7.878787878787878109e-13,1.639120504043084655e-04
4.040404040404040328e-13,7.979797979797979382e-13,1.699892523602814366e-04
4.040404040404040328e-13,8.080808080808080656e-13,1.744243493206449290e-04
4.040404040404040328e-13,8.181818181818180919e-13,1.770102698823089796e-04
4.040404040404040328e-13,8.282828282828282193e-13,1.775778046792461662e-04
4.040404040404040328e-13,8.383838383838383466e-13,1.760054451212528107e-04
4.040404040404040328e-13,8.484848484848484739e-13,1.722283227082836981e-04
4.040404040404040328e-13,8.585858585858585003e-13,1.662457550094087304e-04
4.040404040404040328e-13,8.686868686868686276e-13,1.581269158310953378e-04
4.040404040404040328e-13,8.787878787878787549e-13,1.480141839441050339e-04
4.040404040404040328e-13,8.888888888888888822e-13,1.361237878794267504e-04
4.040404040404040328e-13,8.989898989898989086e-13,1.227434533022875253e-04
4.040404040404040328e-13,9.090909090909090359e-13,1.082268724424235388e-04
4.040404040404040328e-13,9.191919191919191632e-13,9.298494861741533521e-05
4.040404040404040328e-13,9.292929292929292906e-13,7.747391818814930041e-05
4.040404040404040328e-13,9.393939393939394179e-13,6.218061114159408205e-05
4.040404040404040328e-13,9.494949494949495452e-13,4.760527257929617301e-05
4.040404040404040328e-13,9.595959595959594706e-13,3.424252253003638572e-05
4.040404040404040328e-13,9.696969696969695979e-13,2.256117205796290520e-05
4.040404040404040328e-13,9.797979797979797252e-13,1.298373092011095647e-05
4.040404040404040328e-13,9.898989898989898526e-13,5.866527791659072297e-06
4.040404040404040328e-13,9.999999999999999799e-13,1.481411010196071226e-06
4.141414141414141096e-13,0.000000000000000000e+00,5.613957769523456401e-08
4.141414141414141096e-13,1.010101010101010050e-14,2.212292989687151835e-07
4.141414141414141096e-13,2.020202020202020101e-14,4.857273550965297637e-07
4.141414141414141096e-13,3.030303030303029993e-14,8.348236017198759312e-07
4.141414141414141096e-13,4.040404040404040202e-14,1.249624067171402859e-06
4.141414141414141096e-13,5.050505050505050410e-14,1.708482702331607010e-06
4.141414141414141096e-13,6.060606060606059987e-14,2.188387394152383656e-06
4.141414141414141096e-13,7.070707070707070195e-14,2.666312833877898044e-06
4.141414141414141096e-13,8.080808080808080403e-14,3.120463224930563128e-06
4.141414141414141096e-13,9.090909090909090611e-14,3.531341906230190674e-06
4.141414141414141096e-13,1.010101010101010082e-13,3.882601506251566306e-06
4.141414141414141096e-13,1.111111111111111103e-13,4.161645955276486844e-06
4.141414141414141096e-13,1.212121212121211997e-13,4.359973347517882465e-06
4.141414141414141096e-13,1.313131313131313018e-13,4.473265168587003866e-06
4.141414141414141096e-13,1.414141414141414039e-13,4.501241879124830817e-06
4.141414141414141096e-13,1.515151515151515060e-13,4.447316588141595321e-06
4.141414141414141096e-13,1.616161616161616081e-13,4.318087119497631612e-06
4.141414141414141096e-13,1.717171717171717101e-13,4.122711979039546990e-06
4.141414141414141096e-13,1.818181818181818122e-13,3.872217608533622590e-06
4.141414141414141096e-13,1.919191919191919143e-13,3.578783112088184264e-06
4.141414141414141096e-13,2.020202020202020164e-13,3.255044776054229137e-06
4.141414141414141096e-13,2.121212121212121185e-13,2.913456712351757352e-06
4.141414141414141096e-13,2.222222222222222206e-13,2.565736451484397008e-06
4.141414141414141096e-13,2.323232323232323226e-13,2.222415935732304441e-06
4.141414141414141096e-13,2.424242424242423995e-13,1.892509739092354494e-06
4.141414141414141096e-13,2.525252525252525268e-13,1.583304036453103095e-06
4.141414141414141096e-13,2.626262626262626036e-13,1.300262342032710133e-06
4.141414141414141096e-13,2.727272727272727310e-13,1.047037710217764219e-06
4.141414141414141096e-13,2.828282828282828078e-13,8.255761946359330893e-07
4.141414141414141096e-13,2.929292929292929351e-13,6.362930249496392890e-07
4.141414141414141096e-13,3.030303030303030120e-13,4.783012000673407606e-07
4.141414141414141096e-13,3.131313131313131393e-13,3.496719216790506576e-07
4.141414141414141096e-13,3.232323232323232161e-13,2.477073281096125563e-07
4.141414141414141096e-13,3.333333333333332930e-13,1.692080963609439194e-07
4.141414141414141096e-13,3.434343434343434203e-13,1.107213804232492394e-07
4.141414141414141096e-13,3.535353535353534971e-13,6.875794955282820228e-08
4.141414141414141096e-13,3.636363636363636245e-13,3.997098719131685046e-08
4.141414141414141096e-13,3.737373737373737013e-13,2.129253283673042979e-08
4.141414141414141096e-13,3.838383838383838286e-13,1.002673716667229754e-08
4.141414141414141096e-13,3.939393939393939055e-13,3.901674525039770043e-09
4.141414141414141096e-13,4.040404040404040328e-13,1.082903505274312586e-09
4.141414141414141096e-13,4.141414141414141096e-13,1.508207696683443319e-10
4.141414141414141096e-13,4.242424242424242370e-13,1.166338535569439111e-09
4.141414141414141096e-13,4.343434343434343138e-13,4.527063715532413958e-09
4.141414141414141096e-13,4.444444444444444411e-13,1.253716627526327969e-08
4.141414141414141096e-13,4.545454545454545180e-13,2.870343597541780918e-08
4.141414141414141096e-13,4.646464646464646453e-13,5.812457427515958850e-08
4.141414141414141096e-13,4.747474747474747726e-13,1.079286073065162662e-07
4.141414141414141096e-13,4.848484848484847990e-13,1.877516019824685999e-07
4.141414141414141096e-13,4.949494949494949263e-13,3.102430504601391642e-07
4.141414141414141096e-13,5.050505050505050536e-13,4.915764588572214047e-07
4.141414141414141096e-13,5.151515151515150800e-13,7.519370995643218908e-07
4.141414141414141096e-13,5.252525252525252073e-13,1.115952628342971781e-06
4.141414141414141096e-13,5.353535353535353346e-13,1.613026693854629992e-06
4.141414141414141096e-13,5.454545454545454619e-13,2.277531255383350793e-06
4.141414141414141096e-13,5.555555555555554883e-13,3.148810597866504579e-06
4.141414141414141096e-13,5.656565656565656156e-13,4.270949520918024590e-06
4.141414141414141096e-13,5.757575757575757429e-13,5.692260376112812883e-06
4.141414141414141096e-13,5.858585858585858703e-13,7.464448955945347084e-06
4.141414141414141096e-13,5.959595959595958966e-13,9.641428004777989673e-06
4.141414141414141096e-13,6.060606060606060239e-13,1.227775947559338306e-05
4.141414141414141096e-13,6.161616161616161513e-13,1.542672255111833071e-05
4.141414141414141096e-13,6.262626262626262786e-13,1.913802361202720170e-05
4.141414141414141096e-13,6.363636363636363049e-13,2.345518624935584437e-05
4.141414141414141096e-13,6.464646464646464323e-13,2.841268330571171074e-05
4.141414141414141096e-13,6.565656565656565596e-13,3.403289776194351647e-05
4.141414141414141096e-13,6.666666666666665859e-13,4.032302380398663421e-05
4.141414141414141096e-13,6.767676767676767133e-13,4.727204216117343491e-05
4.141414141414141096e-13,6.868686868686868406e-13,5.484792322417797266e-05
4.141414141414141096e-13,6.969696969696969679e-13,6.299522589427941296e-05
4.141414141414141096e-13,7.070707070707069943e-13,7.163326798743607196e-05
4.141414141414141096e-13,7.171717171717171216e-13,8.065504385440275432e-05
4.141414141414141096e-13,7.272727272727272489e-13,8.992705546336794253e-05
4.141414141414141096e-13,7.373737373737373762e-13,9.929020365687969696e-05
4.141414141414141096e-13,7.474747474747474026e-13,1.085618562262485865e-04
4.141414141414141096e-13,7.575757575757575299e-13,1.175391689704643843e-04
4.141414141414141096e-13,7.676767676767676572e-13,1.260036857563865374e-04
4.141414141414141096e-13,7.777777777777777846e-13,1.337271851541609535e-04
4.141414141414141096e-13,7.878787878787878109e-13,1.404786765184420211e-04
4.141414141414141096e-13,7.979797979797979382e-13,1.460323800755197906e-04
4.141414141414141096e-13,8.080808080808080656e-13,1.501764568566584814e-04
4.141414141414141096e-13,8.181818181818180919e-13,1.527221888165257208e-04
4.141414141414141096e-13,8.282828282828282193e-13,1.535132510965265791e-04
4.141414141414141096e-13,8.383838383838383466e-13,1.524346711216170854e-04
4.141414141414141096e-13,8.484848484848484739e-13,1.494210369105152848e-04
4.141414141414141096e-13,8.585858585858585003e-13,1.444635031163712393e-04
4.141414141414141096e-13,8.686868686868686276e-13,1.376151507698953778e-04
4.141414141414141096e-13,8.787878787878787549e-13,1.289942875001555238e-04
4.141414141414141096e-13,8.888888888888888822e-13,1.187853301321764062e-04
4.141414141414141096e-13,8.989898989898989086e-13,1.072369907553935125e-04
4.141414141414141096e-13,9.090909090909090359e-13,9.465758902489983088e-05
4.141414141414141096e-13,9.191919191919191632e-13,8.140743460277057551e-05
4.141414141414141096e-13,9.292929292929292906e-13,6.788835989547373142e-05
4.141414141414141096e-13,9.393939393939394179e-13,5.453062894593864592e-05
4.141414141414141096e-13,9.494949494949495452e-13,4.177759675855713075e-05
4.141414141414141096e-13,9.595959595959594706e-13,3.006863691660454103e-05
4.141414141414141096e-13,9.696969696969695979e-13,1.982098606096751437e-05
4.141414141414141096e-13,9.797979797979797252e-13,1.141126353145651039e-05
4.141414141414141096e-13,9.898989898989898526e-13,5.157505493659365684e-06
4.141414141414141096e-13,9.999999999999999799e-13,1.302598292722225159e-06
4.242424242424242370e-13,0.000000000000000000e+00,7.130088046413182171e-08
4.242424242424242370e-13,1.010101010101010050e-14,2.810909439677618409e-07
4.242424242424242370e-13,2.020202020202020101e-14,6.175710146982819075e-07
4.242424242424242370e-13,3.030303030303029993e-14,1.062398125631928360e-06
4.242424242424242370e-13,4.040404040404040202e-14,1.592120786460079694e-06
4.242424242424242370e-13,5.050505050505050410e-14,2.179796497748903938e-06
4.242424242424242370e-13,6.060606060606059987e-14,2.796680722568507337e-06
4.242424242424242370e-13,7.070707070707070195e-14,3.413882694648627072e-06
4.242424242424242370e-13,8.080808080808080403e-14,4.003895314513435428e-06
4.242424242424242370e-13,9.090909090909090611e-14,4.541922674416511896e-06
4.242424242424242370e-13,1.010101010101010082e-13,5.006948025992111388e-06
4.242424242424242370e-13,1.111111111111111103e-13,5.382505786690004210e-06
4.242424242424242370e-13,1.212121212121211997e-13,5.657142052437036057e-06
4.242424242424242370e-13,1.313131313131313018e-13,5.824567763302413792e-06
4.242424242424242370e-13,1.414141414141414039e-13,5.883526079767367726e-06
4.242424242424242370e-13,1.515151515151515060e-13,5.837409844711469487e-06
4.242424242424242370e-13,1.616161616161616081e-13,5.693675683147307709e-06
4.242424242424242370e-13,1.717171717171717101e-13,5.463108064228880028e-06
4.242424242424242370e-13,1.818181818181818122e-13,5.158989524692034999e-06
4.242424242424242370e-13,1.919191919191919143e-13,4.796232477451282101e-06
4.242424242424242370e-13,2.020202020202020164e-13,4.390524052003663568e-06
4.242424242424242370e-13,2.121212121212121185e-13,3.957528832674853377e-06
4.242424242424242370e-13,2.222222222222222206e-13,3.512185871482592902e-06
4.242424242424242370e-13,2.323232323232323226e-13,3.068126690325486752e-06
4.242424242424242370e-13,2.424242424242423995e-13,2.637230878695079809e-06
4.242424242424242370e-13,2.525252525252525268e-13,2.229326009194996930e-06
4.242424242424242370e-13,2.626262626262626036e-13,1.852029513343850724e-06
4.242424242424242370e-13,2.727272727272727310e-13,1.510722345530821626e-06
4.242424242424242370e-13,2.828282828282828078e-13,1.208638040228091453e-06
4.242424242424242370e-13,2.929292929292929351e-13,9.470463238154740904e-07
4.242424242424242370e-13,3.030303030303030120e-13,7.255078289699478028e-07
4.242424242424242370e-13,3.131313131313131393e-13,5.421756056206723855e-07
4.242424242424242370e-13,3.232323232323232161e-13,3.941198531693093734e-07
4.242424242424242370e-13,3.333333333333332930e-13,2.776543600690745193e-07
4.242424242424242370e-13,3.434343434343434203e-13,1.886462212816032385e-07
4.242424242424242370e-13,3.535353535353534971e-13,1.227941772649041688e-07
4.242424242424242370e-13,3.636363636363636245e-13,7.586504325582972686e-08
4.242424242424242370e-13,3.737373737373737013e-13,4.388185651142045031e-08
4.242424242424242370e-13,3.838383838383838286e-13,2.326127552661774810e-08
4.242424242424242370e-13,3.939393939393939055e-13,1.090116327655183532e-08
4.242424242424242370e-13,4.040404040404040328e-13,4.221905084736759983e-09
4.242424242424242370e-13,4.141414141414141096e-13,1.166338607709711148e-09
4.242424242424242370e-13,4.242424242424242370e-13,1.616975339599791726e-10
4.242424242424242370e-13,4.343434343434343138e-13,1.244922973239609518e-09
4.242424242424242370e-13,4.444444444444444411e-13,4.810909931734139263e-09
4.242424242424242370e-13,4.545454545454545180e-13,1.326529512381810302e-08
4.242424242424242370e-13,4.646464646464646453e-13,3.023916837376806897e-08
4.242424242424242370e-13,4.747474747474747726e-13,6.097093114004432303e-08
4.242424242424242370e-13,4.848484848484847990e-13,1.127282005799700892e-07
4.242424242424242370e-13,4.949494949494949263e-13,1.952611385842279935e-07
4.242424242424242370e-13,5.050505050505050536e-13,3.212706478592460857e-07
4.242424242424242370e-13,5.151515151515150800e-13,5.068682480510221769e-07
4.242424242424242370e-13,5.252525252525252073e-13,7.719983245105200313e-07
4.242424242424242370e-13,5.353535353535353346e-13,1.140787891278065418e-06
4.242424242424242370e-13,5.454545454545454619e-13,1.641784396484658739e-06
4.242424242424242370e-13,5.555555555555554883e-13,2.308038889979554752e-06
4.242424242424242370e-13,5.656565656565656156e-13,3.176990565293299352e-06
4.242424242424242370e-13,5.757575757575757429e-13,4.290109760265695233e-06
4.242424242424242370e-13,5.858585858585858703e-13,5.692260376113641281e-06
4.242424242424242370e-13,5.959595959595958966e-13,7.430749679598787248e-06
4.242424242424242370e-13,6.060606060606060239e-13,9.554043777545831640e-06
4.242424242424242370e-13,6.161616161616161513e-13,1.211014071377581874e-05
4.242424242424242370e-13,6.262626262626262786e-13,1.514460994692911816e-05
4.242424242424242370e-13,6.363636363636363049e-13,1.869832650649151076e-05
4.242424242424242370e-13,6.464646464646464323e-13,2.280494973502340402e-05
4.242424242424242370e-13,6.565656565656565596e-13,2.748821930913250151e-05
4.242424242424242370e-13,6.666666666666665859e-13,3.275916406877929000e-05
4.242424242424242370e-13,6.767676767676767133e-13,3.861334076399254881e-05
4.242424242424242370e-13,6.868686868686868406e-13,4.502823870184311200e-05
4.242424242424242370e-13,6.969696969696969679e-13,5.196100092586720427e-05
4.242424242424242370e-13,7.070707070707069943e-13,5.934662147847937370e-05
4.242424242424242370e-13,7.171717171717171216e-13,6.709678008227939442e-05
4.242424242424242370e-13,7.272727272727272489e-13,7.509946903268852276e-05
4.242424242424242370e-13,7.373737373737373762e-13,8.321955133326639842e-05
4.242424242424242370e-13,7.474747474747474026e-13,9.130036364207678784e-05
4.242424242424242370e-13,7.575757575757575299e-13,9.916644243956598749e-05
4.242424242424242370e-13,7.676767676767676572e-13,1.066274075389615425e-04
4.242424242424242370e-13,7.777777777777777846e-13,1.134829848039609090e-04
4.242424242424242370e-13,7.878787878787878109e-13,1.195290914907778853e-04
4.242424242424242370e-13,7.979797979797979382e-13,1.245648453554314302e-04
4.242424242424242370e-13,8.080808080808080656e-13,1.284002954505612641e-04
4.242424242424242370e-13,8.181818181818180919e-13,1.308646116894038400e-04
4.242424242424242370e-13,8.282828282828282193e-13,1.318144153712786141e-04
4.242424242424242370e-13,8.383838383838383466e-13,1.311418876453635809e-04
4.242424242424242370e-13,8.484848484848484739e-13,1.287822609477730482e-04
4.242424242424242370e-13,8.585858585858585003e-13,1.247202830789059227e-04
4.242424242424242370e-13,8.686868686868686276e-13,1.189952475543738320e-04
4.242424242424242370e-13,8.787878787878787549e-13,1.117042091637845453e-04
4.242424242424242370e-13,8.888888888888888822e-13,1.030030513495203555e-04
4.242424242424242370e-13,8.989898989898989086e-13,9.310514198783230964e-05
4.242424242424242370e-13,9.090909090909090359e-13,8.227740508725090525e-05
4.242424242424242370e-13,9.191919191919191632e-13,7.083374518331941958e-05
4.242424242424242370e-13,9.292929292929292906e-13,5.912588487915782247e-05
4.242424242424242370e-13,9.393939393939394179e-13,4.753180893239608036e-05
4.242424242424242370e-13,9.494949494949495452e-13,3.644214435715550286e-05
4.242424242424242370e-13,9.595959595959594706e-13,2.624493824168888192e-05
4.242424242424242370e-13,9.696969696969695979e-13,1.730941594817385994e-05
4.242424242424242370e-13,9.797979797979797252e-13,9.969404529225181610e-06
4.242424242424242370e-13,9.898989898989898526e-13,4.507182347806190118e-06
4.242424242424242370e-13,9.999999999999999799e-13,1.138559556672607717e-06
4.343434343434343138e-13,0.000000000000000000e+00,8.988818762037457439e-08
4.343434343434343138e-13,1.010101010101010050e-14,3.545055602604432589e-07
4.343434343434343138e-13,2.020202020202020101e-14,7.793580226603596806e-07
4.343434343434343138e-13,3.030303030303029993e-14,1.341878973249439215e-06
4.343434343434343138e-13,4.040404040404040202e-14,2.013157791405710084e-06
4.343434343434343138e-13,5.050505050505050410e-14,2.759892248572405253e-06
4.343434343434343138e-13,6.060606060606059987e-14,3.546433579019248810e-06
4.343434343434343138e-13,7.070707070707070195e-14,4.336799721436747839e-06
4.343434343434343138e-13,8.080808080808080403e-14,5.096545724987701919e-06
4.343434343434343138e-13,9.090909090909090611e-14,5.794399040637919852e-06
4.343434343434343138e-13,1.010101010101010082e-13,6.403589752833184881e-06
4.343434343434343138e-13,1.111111111111111103e-13,6.902830052488648611e-06
4.343434343434343138e-13,1.212121212121211997e-13,7.276921767072101588e-06
4.343434343434343138e-13,1.313131313131313018e-13,7.516994053092024741e-06
4.343434343434343138e-13,1.414141414141414039e-13,7.620394152783052194e-06
4.343434343434343138e-13,1.515151515151515060e-13,7.590271433565812942e-06
4.343434343434343138e-13,1.616161616161616081e-13,7.434908093510570483e-06
4.343434343434343138e-13,1.717171717171717101e-13,7.166858579253731824e-06
4.343434343434343138e-13,1.818181818181818122e-13,6.801963886671422606e-06
4.343434343434343138e-13,1.919191919191919143e-13,6.358306742198006515e-06
4.343434343434343138e-13,2.020202020202020164e-13,5.855169673536750238e-06
4.343434343434343138e-13,2.121212121212121185e-13,5.312050832982693616e-06
4.343434343434343138e-13,2.222222222222222206e-13,4.747782916131115576e-06
4.343434343434343138e-13,2.323232323232323226e-13,4.179789462719430275e-06
4.343434343434343138e-13,2.424242424242423995e-13,3.623501074392526072e-06
4.343434343434343138e-13,2.525252525252525268e-13,3.091942422664549793e-06
4.343434343434343138e-13,2.626262626262626036e-13,2.595490039645709248e-06
4.343434343434343138e-13,2.727272727272727310e-13,2.141791345520501983e-06
4.343434343434343138e-13,2.828282828282828078e-13,1.735827582655230664e-06
4.343434343434343138e-13,2.929292929292929351e-13,1.380097550339606991e-06
4.343434343434343138e-13,3.030303030303030120e-13,1.074895365223138857e-06
4.343434343434343138e-13,3.131313131313131393e-13,8.186538652147790008e-07
4.343434343434343138e-13,3.232323232323232161e-13,6.083255607340699162e-07
4.343434343434343138e-13,3.333333333333332930e-13,4.397749506219321775e-07
4.343434343434343138e-13,3.434343434343434203e-13,3.081592259333279450e-07
4.343434343434343138e-13,3.535353535353534971e-13,2.082785098031842493e-07
4.343434343434343138e-13,3.636363636363636245e-13,1.348814419818052464e-07
4.343434343434343138e-13,3.737373737373737013e-13,8.291674420834580417e-08
4.343434343434343138e-13,3.838383838383838286e-13,4.772606457037245254e-08
4.343434343434343138e-13,3.939393939393939055e-13,2.517760956583531666e-08
4.343434343434343138e-13,4.040404040404040328e-13,1.174358852045634231e-08
4.343434343434343138e-13,4.141414141414141096e-13,4.527064048488787681e-09
4.343434343434343138e-13,4.242424242424242370e-13,1.244923050251717904e-09
4.343434343434343138e-13,4.343434343434343138e-13,1.718134836861468351e-10
4.343434343434343138e-13,4.444444444444444411e-13,1.317016083269202634e-09
4.343434343434343138e-13,4.545454545454545180e-13,5.067394530890107064e-09
4.343434343434343138e-13,4.646464646464646453e-13,1.391215997435818070e-08
4.343434343434343138e-13,4.747474747474747726e-13,3.157739678177793196e-08
4.343434343434343138e-13,4.848484848484847990e-13,6.339632164350708366e-08
4.343434343434343138e-13,4.949494949494949263e-13,1.167109937981432972e-07
4.343434343434343138e-13,5.050505050505050536e-13,2.012952720443898048e-07
4.343434343434343138e-13,5.151515151515150800e-13,3.297808772251845931e-07
4.343434343434343138e-13,5.252525252525252073e-13,5.180621146983498265e-07
4.343434343434343138e-13,5.353535353535353346e-13,7.856492698057283841e-07
4.343434343434343138e-13,5.454545454545454619e-13,1.155935956901529784e-06
4.343434343434343138e-13,5.555555555555554883e-13,1.656342137478282861e-06
4.343434343434343138e-13,5.656565656565656156e-13,2.318292569830002017e-06
4.343434343434343138e-13,5.757575757575757429e-13,3.176990565293824089e-06
4.343434343434343138e-13,5.858585858585858703e-13,4.270949520920148101e-06
4.343434343434343138e-13,5.959595959595958966e-13,5.641250114443812842e-06
4.343434343434343138e-13,6.060606060606060239e-13,7.330499507145075106e-06
4.343434343434343138e-13,6.161616161616161513e-13,9.381480473561677378e-06
4.343434343434343138e-13,6.262626262626262786e-13,1.183549294936009759e-05
4.343434343434343138e-13,6.363636363636363049e-13,1.473040773624226385e-05
4.343434343434343138e-13,6.464646464646464323e-13,1.809847147764424076e-05
4.343434343434343138e-13,6.565656565656565596e-13,2.196392274696743786e-05
4.343434343434343138e-13,6.666666666666665859e-13,2.634050018210888489e-05
4.343434343434343138e-13,6.767676767676767133e-13,3.122894388063895174e-05
4.343434343434343138e-13,6.868686868686868406e-13,3.661460942030471920e-05
4.343434343434343138e-13,6.969696969696969679e-13,4.246532848853538477e-05
4.343434343434343138e-13,7.070707070707069943e-13,4.872965978164666903e-05
4.343434343434343138e-13,7.171717171717171216e-13,5.533567723689092056e-05
4.343434343434343138e-13,7.272727272727272489e-13,6.219043862428745714e-05
4.343434343434343138e-13,7.373737373737373762e-13,6.918026515350662561e-05
4.343434343434343138e-13,7.474747474747474026e-13,7.617194150453596830e-05
4.343434343434343138e-13,7.575757575757575299e-13,8.301491547193006273e-05
4.343434343434343138e-13,7.676767676767676572e-13,8.954453763242090482e-05
4.343434343434343138e-13,7.777777777777777846e-13,9.558633506871333778e-05
4.343434343434343138e-13,7.878787878787878109e-13,1.009612607425120927e-04
4.343434343434343138e-13,7.979797979797979382e-13,1.054918036954182104e-04
4.343434343434343138e-13,8.080808080808080656e-13,1.090087874564242153e-04
4.343434343434343138e-13,8.181818181818180919e-13,1.113586278513044618e-04
4.343434343434343138e-13,8.282828282828282193e-13,1.124107701319978901e-04
4.343434343434343138e-13,8.383838383838383466e-13,1.120649823912414921e-04
4.343434343434343138e-13,8.484848484848484739e-13,1.102581509637529734e-04
4.343434343434343138e-13,8.585858585858585003e-13,1.069702070450813977e-04
4.343434343434343138e-13,8.686868686868686276e-13,1.022288147187364423e-04
4.343434343434343138e-13,8.787878787878787549e-13,9.611247092973314765e-05
4.343434343434343138e-13,8.888888888888888822e-13,8.875170876815011861e-05
4.343434343434343138e-13,8.989898989898989086e-13,8.032815679109282542e-05
4.343434343434343138e-13,9.090909090909090359e-13,7.107128793096758614e-05
4.343434343434343138e-13,9.191919191919191632e-13,6.125278952054861818e-05
4.343434343434343138e-13,9.292929292929292906e-13,5.117859761379800373e-05
4.343434343434343138e-13,9.393939393939394179e-13,4.117875946987796889e-05
4.343434343434343138e-13,9.494949494949495452e-13,3.159541218666482332e-05
4.343434343434343138e-13,9.595959595959594706e-13,2.276928665244425874e-05
4.343434343434343138e-13,9.696969696969695979e-13,1.502525738976954157e-05
4.343434343434343138e-13,9.797979797979797252e-13,8.657553527962752471e-06
4.343434343434343138e-13,9.898989898989898526e-13,3.915317353555520811e-06
4.343434343434343138e-13,9.999999999999999799e-13,9.892386115059509641e-07
4.444444444444444411e-13,0.000000000000000000e+00,1.125034570537044846e-07
4.444444444444444411e-13,1.010101010101010050e-14,4.438595058771822477e-07
4.444444444444444411e-13,2.020202020202020101e-14,9.763789326621304218e-07
4.444444444444444411e-13,3.030303030303029993e-14,1.682480689139103694e-06
4.444444444444444411e-13,4.040404040404040202e-14,2.526761023290085339e-06
4.444444444444444411e-13,5.050505050505050410e-14,3.468335796523157767e-06
4.444444444444444411e-13,6.060606060606059987e-14,4.463301328257846838e-06
4.444444444444444411e-13,7.070707070707070195e-14,5.467166488769662759e-06
4.444444444444444411e-13,8.080808080808080403e-14,6.437123983669963279e-06
4.444444444444444411e-13,9.090909090909090611e-14,7.334050186335915629e-06
4.444444444444444411e-13,1.010101010101010082e-13,8.124148615473580909e-06
4.444444444444444411e-13,1.111111111111111103e-13,8.780180284657146235e-06
4.444444444444444411e-13,1.212121212121211997e-13,9.282252778210749061e-06
4.444444444444444411e-13,1.313131313131313018e-13,9.618167300844203909e-06
4.444444444444444411e-13,1.414141414141414039e-13,9.783347622658075305e-06
4.444444444444444411e-13,1.515151515151515060e-13,9.780395625600386378e-06
4.444444444444444411e-13,1.616161616161616081e-13,9.618334234346481555e-06
4.444444444444444411e-13,1.717171717171717101e-13,9.311609432742946405e-06
4.444444444444444411e-13,1.818181818181818122e-13,8.878928731944826243e-06
4.444444444444444411e-13,1.919191919191919143e-13,8.342014098675603671e-06
4.444444444444444411e-13,2.020202020202020164e-13,7.724343479041518757e-06
4.444444444444444411e-13,2.121212121212121185e-13,7.049947388803495026e-06
4.444444444444444411e-13,2.222222222222222206e-13,6.342316457532661873e-06
4.444444444444444411e-13,2.323232323232323226e-13,5.623463263062023844e-06
4.444444444444444411e-13,2.424242424242423995e-13,4.913168237689709817e-06
4.444444444444444411e-13,2.525252525252525268e-13,4.228425783277519408e-06
4.444444444444444411e-13,2.626262626262626036e-13,3.583093813658516394e-06
4.444444444444444411e-13,2.727272727272727310e-13,2.987738425704993723e-06
4.444444444444444411e-13,2.828282828282828078e-13,2.449655796229285654e-06
4.444444444444444411e-13,2.929292929292929351e-13,1.973046044436610490e-06
4.444444444444444411e-13,3.030303030303030120e-13,1.559308845171949009e-06
4.444444444444444411e-13,3.131313131313131393e-13,1.207428016912778013e-06
4.444444444444444411e-13,3.232323232323232161e-13,9.144119847796033451e-07
4.444444444444444411e-13,3.333333333333332930e-13,6.757586591435998415e-07
4.444444444444444411e-13,3.434343434343434203e-13,4.859165144352629744e-07
4.444444444444444411e-13,3.535353535353534971e-13,3.387180873515514433e-07
4.444444444444444411e-13,3.636363636363636245e-13,2.277673052717741196e-07
4.444444444444444411e-13,3.737373737373737013e-13,1.467675804835091367e-07
4.444444444444444411e-13,3.838383838383838286e-13,8.978307455059180516e-08
4.444444444444444411e-13,3.939393939393939055e-13,5.143061384478118112e-08
4.444444444444444411e-13,4.040404040404040328e-13,2.700414795839250649e-08
4.444444444444444411e-13,4.141414141414141096e-13,1.253716724357010134e-08
4.444444444444444411e-13,4.242424242424242370e-13,4.810910285587229386e-09
4.444444444444444411e-13,4.343434343434343138e-13,1.317016164735974128e-09
4.444444444444444411e-13,4.444444444444444411e-13,1.809533971425944046e-10
4.444444444444444411e-13,4.545454545454545180e-13,1.381055512743877662e-09
4.444444444444444411e-13,4.646464646464646453e-13,5.290863714822909082e-09
4.444444444444444411e-13,4.747474747474747726e-13,1.446327583535032823e-08
4.444444444444444411e-13,4.848484848484847990e-13,3.268771698622973945e-08
4.444444444444444411e-13,4.949494949494949263e-13,6.534490029625010586e-08
4.444444444444444411e-13,5.050505050505050536e-13,1.197841489496151388e-07
4.444444444444444411e-13,5.151515151515150800e-13,2.057117585151159185e-07
4.444444444444444411e-13,5.252525252525252073e-13,3.355710610142993627e-07
4.444444444444444411e-13,5.353535353535353346e-13,5.248889866505422789e-07
4.444444444444444411e-13,5.454545454545454619e-13,7.925590601724720836e-07
4.444444444444444411e-13,5.555555555555554883e-13,1.161026939108850061e-06
4.444444444444444411e-13,5.656565656565656156e-13,1.656342137477795606e-06
4.444444444444444411e-13,5.757575757575757429e-13,2.308038889979415839e-06
4.444444444444444411e-13,5.858585858585858703e-13,3.148810597866963671e-06
4.444444444444444411e-13,5.959595959595958966e-13,4.213946301427863169e-06
4.444444444444444411e-13,6.060606060606060239e-13,5.540504391792943205e-06
4.444444444444444411e-13,6.161616161616161513e-13,7.166208420705053011e-06
4.444444444444444411e-13,6.262626262626262786e-13,9.128062341162756092e-06
4.444444444444444411e-13,6.363636363636363049e-13,1.146069757481815771e-05
